StockCode,Description,QuantitySold,Revenue,AvgPrice,Orders,InventoryStatus,Recommendation
90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,1,3.75,3.75,1,Slow Moving,Reduce Inventory
90026A,GLASS BEAD HOOP NECKLACE BLACK,6,51.0,8.5,5,Slow Moving,Reduce Inventory
90026B,GLASS BEAD HOOP NECKLACE MONTANA,5,42.5,8.5,4,Slow Moving,Reduce Inventory
90026C,GLASS BEAD HOOP NECKLACE GREEN,4,34.0,8.5,3,Slow Moving,Reduce Inventory
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,7,59.5,8.5,5,Slow Moving,Reduce Inventory
90027A,GLASS BEAD HOOP EARRINGS BLACK,2,5.9,2.95,2,Slow Moving,Reduce Inventory
90027B,GLASS BEAD HOOP EARRINGS MONTANA,7,20.650000000000002,2.95,4,Slow Moving,Reduce Inventory
90027C,GLASS BEAD HOOP EARRINGS GREEN,4,11.8,2.95,2,Slow Moving,Reduce Inventory
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,8,23.6,2.95,5,Slow Moving,Reduce Inventory
90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,8,68.0,8.5,4,Slow Moving,Reduce Inventory
90029,NEW BAROQUE SMALL NECKLACE BLACK,18,153.0,8.5,8,Slow Moving,Reduce Inventory
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,5,29.75,5.95,1,Slow Moving,Reduce Inventory
90030B,RED KUKUI COCONUT SEED NECKLACE,10,59.5,5.95,4,Slow Moving,Reduce Inventory
90030C,BROWN KUKUI COCONUT SEED NECKLACE,7,41.65,5.95,2,Slow Moving,Reduce Inventory
90032,IVORY SHELL HEART NECKLACE,26,162.5,6.25,15,Slow Moving,Reduce Inventory
90033,IVORY SHELL HEART EARRINGS,3,7.649999999999999,2.55,1,Slow Moving,Reduce Inventory
90034,WHITE SILVER NECKLACE SHELL GLASS,2,19.9,9.95,2,Slow Moving,Reduce Inventory
90035A,"PEARL & SHELL 42""NECKL. GREEN",13,139.75,10.75,7,Slow Moving,Reduce Inventory
90035B,"PEARL & SHELL 42""NECKL. PINK",43,380.89,10.185,4,Slow Moving,Reduce Inventory
90035C,"PEARL & SHELL 42""NECKL. IVORY",26,279.5,10.75,4,Slow Moving,Reduce Inventory
90036A,FLOWER GARLAND NECKLACE RED,15,119.25,7.95,10,Slow Moving,Reduce Inventory
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",13,103.35000000000001,7.95,7,Slow Moving,Reduce Inventory
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",16,127.2,7.95,6,Slow Moving,Reduce Inventory
90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",24,190.8,7.949999999999999,9,Slow Moving,Reduce Inventory
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",11,87.45,7.95,6,Slow Moving,Reduce Inventory
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",9,71.55000000000001,7.95,3,Slow Moving,Reduce Inventory
90037A,TINY CRYSTAL BRACELET RED,18,45.9,2.55,4,Slow Moving,Reduce Inventory
90037B,TINY CRYSTAL BRACELET GREEN,17,43.35,2.55,4,Slow Moving,Reduce Inventory
90037C,TINY CRYSTAL BRACELET BLUE,18,45.9,2.55,4,Slow Moving,Reduce Inventory
90037D,TINY CRYSTALS BRACELET BLACK,6,15.3,2.55,1,Slow Moving,Reduce Inventory
90038A,GLASS AND PAINTED BEADS BRACELET TO,12,45.0,3.75,3,Slow Moving,Reduce Inventory
90038B,GLASS AND PAINTED BEADS BRACELET OL,4,15.0,3.75,1,Slow Moving,Reduce Inventory
90038C,GLASS AND BEADS BRACELET IVORY,7,26.25,3.75,2,Slow Moving,Reduce Inventory
90039A,FIRE POLISHED GLASS BRACELET RED,1,3.75,3.75,1,Slow Moving,Reduce Inventory
90039B,FIRE POLISHED GLASS BRACELET MONTAN,7,26.25,3.75,2,Slow Moving,Reduce Inventory
90039C,FIRE POLISHED GLASS BRACELET BLACK,13,48.75,3.75,2,Slow Moving,Reduce Inventory
90039D,FIRE POLISHED GLASS BRACELET GREEN,8,30.0,3.75,3,Slow Moving,Reduce Inventory
90040A,MURANO STYLE GLASS BRACELET RED,17,59.5,3.5,8,Slow Moving,Reduce Inventory
90040B,MURANO STYLE GLASS BRACELET BLACK,42,147.0,3.5,15,Slow Moving,Reduce Inventory
90040C,MURANO STYLE GLASS BRACELET GOLD,22,77.0,3.5,7,Slow Moving,Reduce Inventory
90040D,MURANO STYLE GLASS BRACELET PINK,26,91.0,3.5,10,Slow Moving,Reduce Inventory
90041,PEARL AND CHERRY QUARTZ BRACLET,1,3.5,3.5,1,Slow Moving,Reduce Inventory
90042A,FRESHWATER PEARL BRACELET GOLD,24,61.199999999999996,2.55,5,Slow Moving,Reduce Inventory
90042B,FRESHWATER PEARL BRACELET PINK,15,38.25,2.55,5,Slow Moving,Reduce Inventory
90042C,FRESHWATER PEARL BRACELET IVORY,35,89.25,2.55,8,Slow Moving,Reduce Inventory
90043,COPPER AND BRASS BAG CHARM,6,29.700000000000003,4.95,4,Slow Moving,Reduce Inventory
90046,WHITE WITH METAL BAG CHARM,10,49.5,4.95,6,Slow Moving,Reduce Inventory
90048,GREEN WITH METAL BAG CHARM,26,128.7,4.95,5,Slow Moving,Reduce Inventory
90049,IVORY GOLD METAL BAG CHARM,14,69.3,4.95,2,Slow Moving,Reduce Inventory
90051,CRACKED GLAZE NECKLACE RED,1,6.95,6.95,1,Slow Moving,Reduce Inventory
90052,CRACKED GLAZE NECKLACE BROWN,3,20.85,6.95,1,Slow Moving,Reduce Inventory
90054,CRACKED GLAZE EARRINGS RED,1,2.55,2.55,1,Slow Moving,Reduce Inventory
90056,CHUNKY CRACKED GLAZE NECKLACE IVORY,6,64.5,10.75,1,Slow Moving,Reduce Inventory
90057,DIAMANTE RING ASSORTED IN BOX.,792,1349.52,2.1416666666666666,12,Normal,Monitor Stock
90058A,CRYSTAL STUD EARRINGS CLEAR DISPLAY,252,95.75999999999999,0.38000000000000006,6,Normal,Monitor Stock
90058B,CRYSTAL STUD EARRINGS ASSORTED COL ,505,314.29999999999995,0.6228571428571429,13,Normal,Monitor Stock
90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,12,19.8,1.65,2,Slow Moving,Reduce Inventory
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,8,13.2,1.65,2,Slow Moving,Reduce Inventory
90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,17,28.05,1.65,5,Slow Moving,Reduce Inventory
90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,20,33.0,1.65,4,Slow Moving,Reduce Inventory
90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,14,23.099999999999998,1.65,5,Slow Moving,Reduce Inventory
90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,12,19.8,1.65,2,Slow Moving,Reduce Inventory
90060B,FIRE POLISHED GLASS NECKL GOLD,6,35.7,5.95,3,Slow Moving,Reduce Inventory
90060C,FIRE POLISHED GLASS NECKL SILVER,7,41.65,5.95,3,Slow Moving,Reduce Inventory
90060D,FIRE POLISHED GLASS NECKL BRONZE,9,53.55,5.95,5,Slow Moving,Reduce Inventory
90060F,FIRE POLISHED GLASS NECKL GREEN,18,107.10000000000001,5.95,7,Slow Moving,Reduce Inventory
90062,CARNIVAL BRACELET,95,1201.0,12.457142857142857,33,Slow Moving,Reduce Inventory
90063A,WHITE VINT ART DECO CRYSTAL NECKLAC,7,59.5,8.5,3,Slow Moving,Reduce Inventory
90063B,BLACK VINT ART DEC CRYSTAL NECKLACE,7,59.5,8.5,4,Slow Moving,Reduce Inventory
90064A,WHITE VINTAGE CRYSTAL EARRINGS,4,15.0,3.75,1,Slow Moving,Reduce Inventory
90064B,BLACK VINTAGE  CRYSTAL EARRINGS,6,22.5,3.75,3,Slow Moving,Reduce Inventory
90065A,WHITE VINTAGE CRYSTAL BRACELET,11,74.25,6.75,4,Slow Moving,Reduce Inventory
90065B,BLACK VINT ART DEC CRYSTAL BRACELET,9,60.75,6.75,5,Slow Moving,Reduce Inventory
90066A,PINK VINTAGE VICTORIAN CHOKER,5,33.75,6.75,2,Slow Moving,Reduce Inventory
90067A,PINK VINTAGE VICTORIAN EARRINGS,15,44.25000000000001,2.95,5,Slow Moving,Reduce Inventory
90067B,BROWN VINTAGE VICTORIAN EARRINGS,12,35.400000000000006,2.95,2,Slow Moving,Reduce Inventory
90069,RUBY GLASS CLUSTER NECKLACE,9,67.5,7.5,4,Slow Moving,Reduce Inventory
90070,RUBY GLASS CLUSTER BRACELET,29,172.55,5.95,8,Slow Moving,Reduce Inventory
90071,RUBY GLASS CLUSTER EARRINGS,1,1.25,1.25,1,Slow Moving,Reduce Inventory
90072,RUBY DROP CHANDELIER EARRINGS,8,30.0,3.75,2,Slow Moving,Reduce Inventory
90073,VINTAGE ENAMEL & CRYSTAL EARRINGS,9,44.550000000000004,4.95,3,Slow Moving,Reduce Inventory
90074,BLACK DIAMOND CLUSTER NECKLACE,3,26.849999999999998,8.95,3,Slow Moving,Reduce Inventory
90075,MONTANA DIAMOND CLUSTER NECKLACE,4,35.8,8.95,3,Slow Moving,Reduce Inventory
90077,BLACK DIAMOND CLUSTER EARRINGS,1,2.55,2.55,1,Slow Moving,Reduce Inventory
90078,PINK/WHITE GLASS DEMI CHOKER,6,45.0,7.5,3,Slow Moving,Reduce Inventory
90079,VINTAGE ENAMEL & CRYSTAL NECKLACE,5,24.75,4.95,3,Slow Moving,Reduce Inventory
90081A,LILY BROOCH AMETHYST COLOUR,35,173.25,4.95,16,Slow Moving,Reduce Inventory
90081B,LILY BROOCH WHITE/SILVER COLOUR,6,29.7,4.95,2,Slow Moving,Reduce Inventory
90081C,LILY BROOCH OLIVE COLOUR,16,79.2,4.95,7,Slow Moving,Reduce Inventory
90082A,DIAMANTE BOW BROOCH GREEN COLOUR,26,165.1,6.35,11,Slow Moving,Reduce Inventory
90082B,DIAMANTE BOW BROOCH RED COLOUR,40,254.0,6.35,16,Slow Moving,Reduce Inventory
90082C,DIAMANTE BOW BROOCH WHITE COLOUR,1,6.35,6.35,1,Slow Moving,Reduce Inventory
90082D,DIAMANTE BOW BROOCH BLACK COLOUR,83,527.05,6.35,33,Slow Moving,Reduce Inventory
90083,CRYSTAL CZECH CROSS PHONE CHARM,25,21.25,0.85,4,Slow Moving,Reduce Inventory
90084,PINK CRYSTAL GUITAR PHONE CHARM,63,53.55,0.85,8,Slow Moving,Reduce Inventory
90085,CRYSTAL STILETTO PHONE CHARM,273,232.04999999999998,0.85,15,Normal,Monitor Stock
90086,CRYSTAL FROG PHONE CHARM,105,89.25,0.85,9,Normal,Monitor Stock
90087,CRYSTAL SEA HORSE PHONE CHARM,186,158.1,0.8499999999999999,13,Normal,Monitor Stock
90088,CRYSTAL KEY+LOCK PHONE CHARM,99,84.14999999999999,0.85,12,Slow Moving,Reduce Inventory
90089,PINK CRYSTAL SKULL PHONE CHARM,75,63.74999999999999,0.85,9,Slow Moving,Reduce Inventory
90090,PINK CRYSTAL HEART PHONE CHARM,258,219.3,0.85,17,Normal,Monitor Stock
90091,CRYSTAL DRAGONFLY PHONE CHARM,3,2.55,0.85,2,Slow Moving,Reduce Inventory
90092,BLUE CRYSTAL BOOT PHONE CHARM,91,77.35,0.85,7,Slow Moving,Reduce Inventory
90093,CLEAR CRYSTAL STAR PHONE CHARM,153,130.04999999999998,0.85,12,Normal,Monitor Stock
90094,NECKLACE+BRACELET SET FRUIT SALAD ,23,58.65,2.55,10,Slow Moving,Reduce Inventory
90095,NECKLACE+BRACELET SET PINK BLOSSOM,7,17.85,2.55,2,Slow Moving,Reduce Inventory
90096,NECKLACE+BRACELET SET BLUE BLOSSOM,23,58.65,2.55,8,Slow Moving,Reduce Inventory
90098,NECKLACE+BRACELET PINK BUTTERFLY,33,84.14999999999999,2.55,14,Slow Moving,Reduce Inventory
90099,NECKLACE+BRACELET SET BLUE HIBISCUS,9,22.95,2.55,4,Slow Moving,Reduce Inventory
90100,NECKLACE+BRACELET SET PINK DAISY,21,53.55,2.55,8,Slow Moving,Reduce Inventory
90101,WHITE FRANGIPANI NECKLACE,2,5.1,2.55,1,Slow Moving,Reduce Inventory
90102,WHITE FRANGIPANI HAIR CLIP,7,5.949999999999999,0.85,2,Slow Moving,Reduce Inventory
90103,PURPLE FRANGIPANI NECKLACE,4,10.2,2.55,3,Slow Moving,Reduce Inventory
90104,PURPLE FRANGIPANI HAIRCLIP,57,48.449999999999996,0.85,10,Slow Moving,Reduce Inventory
90108,BLUE BLOSSOM HAIR CLIP,37,38.85,1.05,7,Slow Moving,Reduce Inventory
90111,BLUE HIBISCUS  HAIR CLIP,8,8.4,1.05,6,Slow Moving,Reduce Inventory
90112,PINK DOLLY HAIR CLIPS,70,73.5,1.05,15,Slow Moving,Reduce Inventory
90114,SUMMER DAISIES BAG CHARM,18,45.9,2.55,8,Slow Moving,Reduce Inventory
90115,SUMMER BUTTERFLIES BAG CHARM,31,79.05,2.55,11,Slow Moving,Reduce Inventory
90116,FRUIT SALAD BAG CHARM,28,47.32,1.69,8,Slow Moving,Reduce Inventory
90118,PINK DAISY BAG CHARM,2,5.1,2.55,2,Slow Moving,Reduce Inventory
90119,METALIC LEAVES BAG CHARMS,8,20.4,2.55,3,Slow Moving,Reduce Inventory
90120A,PINK MURANO TWIST BRACELET,68,289.0,4.25,21,Slow Moving,Reduce Inventory
90120B,BLUE MURANO TWIST BRACELET,57,240.5,4.140625,16,Slow Moving,Reduce Inventory
90120C,GREEN MURANO TWIST BRACELET,30,127.5,4.25,10,Slow Moving,Reduce Inventory
90120D,WHITE MURANO TWIST BRACELET,100,409.75,4.125,18,Slow Moving,Reduce Inventory
90121B,VINTAGE ROSE BEAD BRACELET BLUE,19,80.75,4.25,9,Slow Moving,Reduce Inventory
90122A,PINK CRYSTAL+GLASS BRACELET,28,138.60000000000002,4.95,11,Slow Moving,Reduce Inventory
90122B,JADE CRYSTAL+GLASS BRACELET,33,163.35000000000002,4.950000000000001,13,Slow Moving,Reduce Inventory
90122C,TURQUOISE CRYSTAL+GLASS BRACELET,21,103.95,4.95,10,Slow Moving,Reduce Inventory
90123A,PINK HEART OF GLASS BRACELET,22,130.9,5.95,10,Slow Moving,Reduce Inventory
90123B,TURQUOISE HEART OF GLASS BRACELET,18,107.1,5.95,7,Slow Moving,Reduce Inventory
90123C,GREEN HEART OF GLASS BRACELET,11,65.45,5.95,4,Slow Moving,Reduce Inventory
90123D,WHITE HEART OF GLASS BRACELET,20,119.00000000000001,5.95,6,Slow Moving,Reduce Inventory
90124A,PINK MURANO TWIST NECKLACE,20,199.0,9.95,12,Slow Moving,Reduce Inventory
90124B,BLUE MURANO TWIST NECKLACE,16,159.2,9.95,8,Slow Moving,Reduce Inventory
90124C,GREEN MURANO TWIST NECKLACE,7,69.64999999999999,9.95,4,Slow Moving,Reduce Inventory
90125A,PINK BERTIE GLASS BEAD BAG CHARM,31,65.10000000000001,2.1,6,Slow Moving,Reduce Inventory
90125B,AQUA BERTIE GLASS BEAD BAG CHARM,12,25.2,2.1,3,Slow Moving,Reduce Inventory
90125C,TURQUOISE BERTIE GLASS BEAD CHARM,15,31.500000000000004,2.1,3,Slow Moving,Reduce Inventory
90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,28,58.800000000000004,2.1,6,Slow Moving,Reduce Inventory
90125E,AMBER BERTIE GLASS BEAD BAG CHARM,1,2.1,2.1,1,Slow Moving,Reduce Inventory
90126A,PINK BERTIE MOBILE PHONE CHARM,18,30.42,1.69,3,Slow Moving,Reduce Inventory
90126C,AMBER BERTIE MOBILE PHONE CHARM,17,28.73,1.69,2,Slow Moving,Reduce Inventory
90127A,PINK BEADS+HAND PHONE CHARM,12,15.0,1.25,1,Slow Moving,Reduce Inventory
90127B,BLUE BEADS+HAND PHONE CHARM,2,2.5,1.25,2,Slow Moving,Reduce Inventory
90128A,PINK LEAVES AND BEADS PHONE CHARM,19,23.75,1.25,5,Slow Moving,Reduce Inventory
90128B,BLUE LEAVES AND BEADS PHONE CHARM,17,21.25,1.25,5,Slow Moving,Reduce Inventory
90128C,GREEN LEAVES AND BEADS PHONE CHARM,14,17.5,1.25,3,Slow Moving,Reduce Inventory
90128D,PURPLE LEAVES AND BEADS PHONE CHAR,3,3.75,1.25,2,Slow Moving,Reduce Inventory
90129A,PINK GLASS TASSLE BAG CHARM ,28,82.60000000000001,2.95,12,Slow Moving,Reduce Inventory
90129B,TURQUOISE GLASS TASSLE BAG CHARM ,44,129.8,2.9500000000000006,12,Slow Moving,Reduce Inventory
90129C,GREEN GLASS TASSLE BAG CHARM,33,97.35000000000001,2.95,11,Slow Moving,Reduce Inventory
90129D,AMBER GLASS TASSLE BAG CHARM,30,88.5,2.95,10,Slow Moving,Reduce Inventory
90129E,PURPLE GLASS TASSLE BAG CHARM,31,91.45000000000002,2.95,9,Slow Moving,Reduce Inventory
90129F,RED GLASS TASSLE BAG CHARM,20,59.00000000000001,2.95,10,Slow Moving,Reduce Inventory
90130A,WHITE STONE/CRYSTAL EARRINGS,17,50.150000000000006,2.95,5,Slow Moving,Reduce Inventory
90130B,TURQ STONE/CRYSTAL EARRINGS,6,17.700000000000003,2.95,1,Slow Moving,Reduce Inventory
90130C,GREEN STONE/CRYSTAL EARRINGS,2,5.9,2.95,2,Slow Moving,Reduce Inventory
90130D,RED STONE/CRYSTAL EARRINGS,6,17.700000000000003,2.95,1,Slow Moving,Reduce Inventory
90131,PINK/AMETHYST/GOLD NECKLACE,5,34.75,6.95,3,Slow Moving,Reduce Inventory
90133,TEAL/FUSCHIA COL BEAD NECKLACE,9,44.55,4.95,4,Slow Moving,Reduce Inventory
90134,OLD ROSE COMBO BEAD NECKLACE,12,35.400000000000006,2.95,2,Slow Moving,Reduce Inventory
90135A,ORANGE/FUSCHIA STONES NECKLACE,9,44.550000000000004,4.95,2,Slow Moving,Reduce Inventory
90137,PINK COMBO MINI CRYSTALS NECKLACE,19,94.05000000000001,4.95,8,Slow Moving,Reduce Inventory
90138,WHITE/PINK MINI CRYSTALS NECKLACE,7,34.65,4.95,4,Slow Moving,Reduce Inventory
90139,FLOWER BROOCH 4 ASSORTED COLOURS,5,24.75,4.95,3,Slow Moving,Reduce Inventory
90140,PINK SWEETIE NECKLACE,5,37.5,7.5,3,Slow Moving,Reduce Inventory
90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,3,14.850000000000001,4.95,2,Slow Moving,Reduce Inventory
90141C,TURQ PENDANT TRIPLE SHELL NECKLACE,3,14.850000000000001,4.95,2,Slow Moving,Reduce Inventory
90141E,ORANGE PENDANT TRIPLE SHELL NECKLAC,4,19.8,4.95,2,Slow Moving,Reduce Inventory
90142D,MOP PENDANT SHELL NECKLACE,1,4.95,4.95,1,Slow Moving,Reduce Inventory
90143,SILVER BRACELET W PASTEL FLOWER,37,272.5,7.083333333333333,11,Slow Moving,Reduce Inventory
90144,SILVER DROP EARRINGS WITH FLOWER,24,90.0,3.75,8,Slow Moving,Reduce Inventory
90145,SILVER HOOP EARRINGS WITH FLOWER,29,172.55,5.95,12,Slow Moving,Reduce Inventory
90146,FINE SILVER NECKLACE W PASTEL FLOWE,22,165.0,7.5,10,Slow Moving,Reduce Inventory
90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,54,537.3,9.95,26,Slow Moving,Reduce Inventory
90148,LONG SILVER NECKLACE PASTEL FLOWER,18,229.5,12.75,11,Slow Moving,Reduce Inventory
90149,SILVER FLOWR PINK SHELL NECKLACE,8,60.0,7.5,4,Slow Moving,Reduce Inventory
90150,BLUE SHELL+SILVER NECKLACE,12,90.0,7.5,7,Slow Moving,Reduce Inventory
90151,SILVER/NATURAL SHELL NECKLACE,11,93.5,8.5,5,Slow Moving,Reduce Inventory
90152A,SILVER/NAT SHELL NECKLACE W PENDANT,1,5.95,5.95,1,Slow Moving,Reduce Inventory
90152B,BLUE/GREEN SHELL NECKLACE W PENDANT,5,29.75,5.95,4,Slow Moving,Reduce Inventory
90152C,BLUE/NAT SHELL NECKLACE W PENDANT,6,35.7,5.95,3,Slow Moving,Reduce Inventory
90154,LAZER CUT NECKLACE W PASTEL BEADS,1,8.95,8.95,1,Slow Moving,Reduce Inventory
90155,RESIN NECKLACE W PASTEL BEADS,15,112.5,7.5,8,Slow Moving,Reduce Inventory
90156,RESIN BRACELET W PASTEL BEADS,15,74.25,4.95,5,Slow Moving,Reduce Inventory
90157,RIVIERA NECKLACE,38,188.1,4.95,14,Slow Moving,Reduce Inventory
90158,ST TROPEZ NECKLACE,8,39.6,4.95,5,Slow Moving,Reduce Inventory
90159,COTE D'AZURE NECKLACE,30,148.5,4.950000000000001,13,Slow Moving,Reduce Inventory
90160A,PURPLE BOUDICCA LARGE BRACELET,13,90.35000000000001,6.95,9,Slow Moving,Reduce Inventory
90160B,RED BOUDICCA LARGE BRACELET,39,266.6,6.653333333333333,15,Slow Moving,Reduce Inventory
90160C,TURQ+RED BOUDICCA LARGE BRACELET,40,278.0,6.95,16,Slow Moving,Reduce Inventory
90160D,PINK BOUDICCA LARGE BRACELET,37,257.15000000000003,6.95,12,Slow Moving,Reduce Inventory
90161A,ANT COPPER RED BOUDICCA BRACELET,30,148.5,4.95,8,Slow Moving,Reduce Inventory
90161B,ANT COPPER TURQ BOUDICCA BRACELET,44,217.8,4.95,14,Slow Moving,Reduce Inventory
90161C,ANT COPPER LIME BOUDICCA BRACELET,54,267.3,4.95,19,Slow Moving,Reduce Inventory
90161D,ANT COPPER PINK BOUDICCA BRACELET,43,210.4,4.786666666666666,15,Slow Moving,Reduce Inventory
90162A,ANT SILVER TURQUOISE BOUDICCA RING,23,67.85000000000001,2.95,9,Slow Moving,Reduce Inventory
90162B,ANT SILVER LIME GREEN BOUDICCA RING,28,82.60000000000001,2.95,10,Slow Moving,Reduce Inventory
90162C,ANT SILVER FUSCHIA BOUDICCA RING,28,82.60000000000001,2.95,9,Slow Moving,Reduce Inventory
90162D,ANT SILVER PURPLE BOUDICCA RING,17,50.150000000000006,2.95,7,Slow Moving,Reduce Inventory
90163A,PINK ROSEBUD & PEARL NECKLACE,8,60.0,7.5,3,Slow Moving,Reduce Inventory
90163B,WHITE ROSEBUD & PEARL NECKLACE,2,15.0,7.5,1,Slow Moving,Reduce Inventory
90164A,PINK ROSEBUD PEARL BRACELET,2,15.0,7.5,1,Slow Moving,Reduce Inventory
90164B,WHITE  ROSEBUD PEARL BRACELET,2,15.0,7.5,1,Slow Moving,Reduce Inventory
90165A,PINK ROSEBUD PEARL EARRINGS,12,30.6,2.55,2,Slow Moving,Reduce Inventory
90165B,WHITE ROSEBUD  PEARL EARRINGS,19,48.45,2.55,5,Slow Moving,Reduce Inventory
90166,PINK & WHITE ROSEBUD RING,5,21.25,4.25,3,Slow Moving,Reduce Inventory
90167,BEADED LOVE HEART JEWELLERY SET,2098,1667.86,0.8413333333333334,75,Fast Moving,Restock Immediately
90168,2 DAISIES HAIR COMB,12,35.400000000000006,2.95,2,Slow Moving,Reduce Inventory
90169,DAISY HAIR COMB,8,20.4,2.55,2,Slow Moving,Reduce Inventory
90170,DAISY HAIR BAND,21,34.65,1.65,4,Slow Moving,Reduce Inventory
90171,DAISY RING,11,13.75,1.25,2,Slow Moving,Reduce Inventory
90173,PAIR BUTTERFLY HAIR CLIPS,17,63.75,3.75,5,Slow Moving,Reduce Inventory
90175A,WHITE GLASS CHUNKY CHARM BRACELET,61,539.5,8.642857142857142,21,Slow Moving,Reduce Inventory
90175B,PINK GLASS CHUNKY CHARM BRACELET,15,127.8,8.028571428571428,7,Slow Moving,Reduce Inventory
90175C,BLUE GLASS CHUNKY CHARM BRACELET,27,241.65,8.95,13,Slow Moving,Reduce Inventory
90175D,TIGRIS EYE CHUNKY CHARM BRACELET,27,241.64999999999998,8.95,14,Slow Moving,Reduce Inventory
90176A,CLASSIC DIAMANTE NECKLACE JET,3,22.5,7.5,2,Slow Moving,Reduce Inventory
90176B,DIAMANTE NECKLACE BLACK ,1,7.5,7.5,1,Slow Moving,Reduce Inventory
90176C,DIAMANTE NECKLACE,6,45.0,7.5,3,Slow Moving,Reduce Inventory
90176D,DIAMANTE NECKLACE PURPLE,3,22.5,7.5,2,Slow Moving,Reduce Inventory
90177A,CLASSIC DIAMANTE EARRINGS JET,1,2.95,2.95,1,Slow Moving,Reduce Inventory
90177B,DROP DIAMANTE EARRINGS BLACK DIAMON,8,23.6,2.9500000000000006,3,Slow Moving,Reduce Inventory
90177C,DROP DIAMANTE EARRINGS CRYSTAL,4,11.8,2.95,4,Slow Moving,Reduce Inventory
90177D,DROP DIAMANTE EARRINGS PURPLE,14,41.300000000000004,2.95,4,Slow Moving,Reduce Inventory
90177E,DROP DIAMANTE EARRINGS GREEN,2,5.9,2.95,2,Slow Moving,Reduce Inventory
90178A,AMBER CHUNKY GLASS+BEAD NECKLACE,18,215.1,11.949999999999998,11,Slow Moving,Reduce Inventory
90178B,PURPLE CHUNKY GLASS+BEAD NECKLACE,13,155.35,11.95,8,Slow Moving,Reduce Inventory
90179A,AMBER FINE BEAD NECKLACE W TASSEL,5,29.75,5.95,3,Slow Moving,Reduce Inventory
90179B,PURPLE FINE BEAD NECKLACE W TASSEL,7,41.65,5.95,5,Slow Moving,Reduce Inventory
90179C,BLACK FINE BEAD NECKLACE W TASSEL,10,59.5,5.95,7,Slow Moving,Reduce Inventory
90180A,BLACK+WHITE NECKLACE W TASSEL,23,228.85,9.95,15,Slow Moving,Reduce Inventory
90180B,PURPLE AMETHYST NECKLACE W TASSEL,11,109.44999999999999,9.95,7,Slow Moving,Reduce Inventory
90181A,AMBER GLASS/SHELL/PEARL NECKLACE,2,17.9,8.95,2,Slow Moving,Reduce Inventory
90182C,BLACK 3 BEAD DROP EARRINGS,2,5.9,2.95,1,Slow Moving,Reduce Inventory
90183A,AMBER DROP EARRINGS W LONG BEADS,6,17.700000000000003,2.95,1,Slow Moving,Reduce Inventory
90183C,BLACK DROP EARRINGS W LONG BEADS,1,2.95,2.95,1,Slow Moving,Reduce Inventory
90184A,AMBER CHUNKY BEAD BRACELET W STRAP,26,232.7,8.95,9,Slow Moving,Reduce Inventory
90184B,AMETHYST CHUNKY BEAD BRACELET W STR,30,268.5,8.95,16,Slow Moving,Reduce Inventory
90184C,BLACK CHUNKY BEAD BRACELET W STRAP,39,349.04999999999995,8.95,19,Slow Moving,Reduce Inventory
90185A,AMBER DIAMANTE EXPANDABLE RING,14,59.5,4.25,4,Slow Moving,Reduce Inventory
90185B,AMETHYST DIAMANTE EXPANDABLE RING,32,136.0,4.25,11,Slow Moving,Reduce Inventory
90185C,BLACK DIAMANTE EXPANDABLE RING,33,140.25,4.25,16,Slow Moving,Reduce Inventory
90185D,CRYSTAL DIAMANTE EXPANDABLE RING,19,80.75,4.25,10,Slow Moving,Reduce Inventory
90186A,AMETHYST HOOP EARRING FLORAL LEAF,51,150.45000000000002,2.95,13,Slow Moving,Reduce Inventory
90186B,CRYSTAL HOOP EARRING FLORAL LEAF,24,70.80000000000001,2.95,7,Slow Moving,Reduce Inventory
90187A,BLUE DROP EARRINGS W BEAD CLUSTER,2,6.7,3.35,1,Slow Moving,Reduce Inventory
90187B,GREEN DROP EARRINGS W BEAD CLUSTER,2,6.7,3.35,1,Slow Moving,Reduce Inventory
90188,DROP EARRINGS W FLOWER & LEAF,1,2.55,2.55,1,Slow Moving,Reduce Inventory
90189A,SILVER 2 STRAND NECKLACE-LEAF CHARM,6,45.0,7.5,3,Slow Moving,Reduce Inventory
90189B,GOLD 2 STRAND NECKLACE-LEAF CHARMS,3,22.5,7.5,2,Slow Moving,Reduce Inventory
